ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,anon_orig,anon_resp
2019-12-25T00:22:05.105882Z,ClGHSF4yqeQCZLYam2,123.135.127.85,58167,181.230.205.27,22,tcp,-,0.247691,0,0,RSTO,4,2,none,uva
2019-12-25T00:22:36.376727Z,CuEnVDEAryYdQTDwb,123.135.127.85,58167,181.230.205.4,22,tcp,-,0.261858,0,0,RSTO,4,2,none,uva
2019-12-25T00:25:33.506847Z,CEc2w11X5gfOxROHag,123.135.127.85,58167,181.230.210.19,22,tcp,-,0.230341,0,0,RSTO,4,2,none,uva
2019-12-25T00:25:42.160102Z,Ctp7zf2AxAwYXPfAXl,123.135.127.85,58167,181.230.210.27,22,tcp,-,0.255675,0,0,RSTO,4,2,none,uva
2019-12-25T00:29:05.899246Z,CG2wC64tAEIJOMDAQ4,123.135.127.85,58167,181.230.80.16,22,tcp,-,0.236302,0,0,RSTO,4,2,none,uva
2019-12-25T00:31:08.918175Z,CxGA8DY2Mq0mCmwR1,123.135.127.85,58167,181.230.80.40,22,tcp,-,0.238923,0,0,RSTO,4,2,none,uva
2019-12-25T00:37:19.399819Z,Cdc6B3A2M9mrAQ2eh,123.135.127.85,58167,181.230.237.209,22,tcp,-,0.256666,0,0,RSTO,4,2,none,uva
2019-12-25T00:42:45.645489Z,CVIOtO2BD4b7xMivo7,123.135.127.85,58167,181.230.18.40,22,tcp,-,0.237596,0,0,RSTO,4,2,none,uva
2019-12-25T00:43:13.974855Z,CvCE2D4Zh8tsQgoXTj,123.135.127.85,58167,181.230.18.81,22,tcp,-,0.251318,0,0,RSTO,4,2,none,uva
2019-12-25T00:43:50.616484Z,C5Cf084YlwRfMWPnzh,123.135.127.85,58167,181.230.18.114,22,tcp,-,0.239972,0,0,RSTO,4,2,none,uva
2019-12-25T00:44:25.287842Z,CgTS4p4VPp6OTqZt47,123.135.127.85,58167,181.230.45.0,22,tcp,-,0.23562,0,0,RSTO,4,2,none,uva
2019-12-25T00:44:39.641130Z,Ctmw2d43fJhdLOziNl,123.135.127.85,58167,181.230.18.42,22,tcp,-,0.237359,0,0,RSTO,4,2,none,uva
2019-12-25T00:47:33.106976Z,CUCSFt4TOGmvwl86V6,123.135.127.85,58167,181.230.12.188,22,tcp,-,0.249222,0,0,RSTO,4,2,none,uva
2019-12-25T00:47:39.124811Z,C7WV8T2GfDADTrpC8h,123.135.127.85,58167,181.230.22.235,22,tcp,-,0.238951,0,0,RSTO,4,2,none,uva
2019-12-25T00:52:33.257494Z,CaOpMM1Vb3zpcS0F7d,123.135.127.85,58167,181.230.140.220,22,tcp,-,0.238983,0,0,RSTO,4,2,none,uva
2019-12-25T00:53:56.367980Z,C9WR7m3mRHDcfdJO1c,123.135.127.85,58167,181.230.208.93,22,tcp,-,0.237865,0,0,RSTO,4,2,none,uva
2019-12-25T00:58:57.808192Z,COdlec3iuFuqXTnMQk,123.135.127.85,58167,181.230.164.72,22,tcp,-,0.239752,0,0,RSTO,4,2,none,uva
2019-12-25T01:01:54.103049Z,CVjH5myc91I4FaF83,123.135.127.85,58167,181.230.104.56,22,tcp,-,0.240186,0,0,RSTO,4,2,none,uva
2019-12-25T01:03:50.143030Z,CpFQSDXkvt1boKX8c,123.135.127.85,58167,181.230.21.223,22,tcp,-,0.238755,0,0,RSTO,4,2,none,uva
2019-12-25T01:05:52.094055Z,CdjQP40fyhsCGbspk,123.135.127.85,58167,181.230.27.24,22,tcp,-,0.259582,0,0,RSTO,4,2,none,uva
2019-12-25T01:10:01.304333Z,CledNAFCLGV6yTNc,123.135.127.85,58167,181.230.46.49,22,tcp,-,0.241938,0,0,RSTO,4,2,none,uva
2019-12-25T01:12:11.194914Z,CA8TCc2KWYI0wUBx16,123.135.127.85,58167,181.230.17.148,22,tcp,-,0.23973,0,0,RSTO,4,2,none,uva
2019-12-25T01:12:18.876149Z,CpXOTu1wQzfRwrjkw8,123.135.127.85,58167,181.230.17.169,22,tcp,-,0.270066,0,0,RSTO,4,2,none,uva
2019-12-25T01:12:45.279619Z,CZuPZh7F4pbKZVge4,123.135.127.85,58167,181.230.17.197,22,tcp,-,0.238546,0,0,RSTO,4,2,none,uva
2019-12-25T01:13:13.121158Z,CfoZBE4p9XBxJM3XDb,123.135.127.85,58167,181.230.17.233,22,tcp,-,0.237156,0,0,RSTO,4,2,none,uva
2019-12-25T01:13:26.086829Z,C1R0KLz6XOaVrESoa,123.135.127.85,58167,181.230.17.173,22,tcp,-,0.240189,0,0,RSTO,4,2,none,uva
2019-12-25T01:13:37.120285Z,CqGLIkppdVbY6h2L8,123.135.127.85,58167,181.230.17.170,22,tcp,-,0.235747,0,0,RSTO,4,2,none,uva
2019-12-25T01:14:41.464056Z,CStnW31VcOoDnrEyq9,123.135.127.85,58167,192.4.57.11,22,tcp,-,0.26399,0,0,RSTO,4,2,none,uva
